,sumpri,change,id,negotiator,pridev,posdev,closer,bin2,bin23,bin34,bin4,format2,format3,priorconfi,highprior,antinumeracy,vulnerable,emerging,exporter,developed,emiter,postconfi,paris,age,male,children,education
650,203,0.085087327,216,0,0.3,0.3,0,0,0,1,0,0,1,4,1,1,0,1,1,0,1,4,1,37,0,0,f
651,133,0.017579159,217,1,0.08,0.03,1,0,0,1,0,0,1,6,0,0,0,0,0,1,1,6,1,57,1,1,e
652,100,0.1,1,1,0.05,0.05,0,0,0,0,1,0,0,6,1,0,1,0,0,0,0,6,1,40,1,3,d
653,290,0.001253919,2,1,0.85,0.8,1,0,0,0,1,0,0,5,1,1,1,0,0,0,0,4,1,33,1,2,e
654,100,0.217391304,3,1,0.05,0.45,0,0,0,0,1,0,0,6,1,0,1,0,0,0,0,6,1,45,1,0,g
655,195,0.035897436,4,1,0.8,0.85,0,0,0,0,1,0,0,4,1,1,0,0,0,1,0,6,1,NA,0,NA,g
656,72.5,0,5,1,0.05,0.05,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,5,1,28,1,0,e
657,145,0.062441752,6,1,0.55,0.6,0,0,0,0,1,0,0,6,1,1,0,1,1,0,1,6,1,35,1,2,g
658,135,0.004273504,7,1,0.1,0.1,0,0,0,0,1,0,0,5,0,0,NA,NA,NA,NA,NA,4,1,35,1,0,e
659,162.5,0.048251749,8,0,0.25,0.1,1,0,0,0,1,0,0,5,1,1,NA,NA,NA,NA,NA,4,1,47,1,1,g
660,120,0,9,0,0.1,0.05,1,0,0,0,1,0,0,4,0,0,NA,NA,NA,NA,NA,4,1,58,1,3,g
661,105,0.097402598,10,0,0.1,0,1,0,0,0,1,0,0,3,1,0,NA,NA,NA,NA,NA,5,1,30,1,2,e
662,150,0.062068966,11,0,0.25,0.15,1,0,0,0,1,0,0,6,1,1,NA,NA,NA,NA,NA,6,1,45,1,1,e
663,97.5,0,12,1,0.05,0.05,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,4,1,30,0,NA,e
664,180,0.232323233,13,0,0.45,0,1,0,0,0,1,0,0,4,1,1,NA,NA,NA,NA,NA,5,1,37,1,2,e
665,185,0.002457003,14,1,0.45,0.25,1,0,0,0,1,0,0,5,1,1,0,0,0,1,0,3,1,50,1,NA,g
666,235,0,15,1,0.25,0.25,0,0,0,0,1,0,0,5,0,1,0,1,0,0,0,5,1,24,1,0,e
667,177.5,0.012823208,16,1,0.775,0.75,1,0,0,0,1,0,0,NA,1,1,0,0,0,1,0,NA,1,41,1,3,e
668,100,0,17,0,0.05,0.05,0,0,0,0,1,0,0,5,1,0,0,0,1,1,0,5,1,37,1,1,e
669,177.5,0.017049667,18,0,0.2,0.25,0,0,0,0,1,0,0,4,1,1,0,0,0,0,1,4,1,36,1,0,d
670,135,0.034074074,19,0,0.05,0,1,0,0,0,1,0,0,5,1,0,0,0,0,1,1,6,1,35,1,0,e
671,155,0.073548387,20,0,0.25,0.1,1,0,0,0,1,0,0,4,1,1,0,0,0,1,1,3,1,32,1,0,e
672,190,0.007759784,21,1,0.525,0.525,0,0,0,0,1,0,0,NA,1,1,0,1,0,0,0,NA,1,43,1,1,e
673,155,0.032258065,22,1,0,0.05,0,0,0,0,1,0,0,6,0,1,NA,NA,NA,NA,NA,6,1,47,1,3,e
674,167.5,0.01108742,23,1,0.075,0.1,0,0,0,0,1,0,0,5,0,1,0,0,0,1,0,4,1,30,0,NA,
675,195,0.514423077,24,0,0.125,0.675,0,0,0,0,1,0,0,5,1,1,0,0,0,1,1,4,1,38,1,0,e
676,210,0,25,1,0.2,0.2,0,0,0,0,1,0,0,5,0,1,NA,NA,NA,NA,NA,5,1,32,1,0,e
677,190,0.096491228,26,0,0.45,0.15,1,0,0,0,1,0,0,5,1,1,NA,NA,NA,NA,NA,5,1,38,0,0,e
678,190,0,27,1,0.25,0.25,0,0,0,0,1,0,0,4,1,1,0,1,0,0,0,5,1,33,0,0,g
679,135,0.346560846,28,1,0.45,0.025,1,0,0,0,1,0,0,5,1,0,1,0,0,0,0,6,1,26,1,0,e
680,78,0,29,1,0.05,0.05,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,6,1,62,1,4,e
681,127,0.033783784,30,1,0.05,0,1,0,0,0,1,0,0,4.5,0,0,0,0,1,0,0,4.5,1,41,1,1,e
682,157,0.029211509,31,1,0.05,0,1,0,0,0,1,0,0,6,0,1,1,0,0,0,0,6,1,39,0,0,e
683,180,0.160130719,32,0,0.25,0.04,1,0,0,0,1,0,0,6,1,1,0,0,0,1,1,5,1,45,1,0,f
684,194.5,0.257069409,33,0,0.45,0.05,1,0,0,0,1,0,0,7,1,1,0,0,0,0,1,7,1,60,0,2,g
685,160,0.131048387,34,1,0.05,0.25,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,4,1,51,1,2,g
686,106,0,35,1,0.05,0.05,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,5,1,60,1,5,g
687,172.5,0.100383631,36,0,0.25,0.05,1,0,0,0,1,0,0,6,1,1,NA,NA,NA,NA,NA,4,1,51,0,0,e
688,100,0.122222222,37,0,0.05,0.25,0,0,0,0,1,0,0,2,0,0,NA,NA,NA,NA,NA,1,1,53,0,0,g
689,120,0.05,38,0,0.05,0,1,0,0,0,1,0,0,5,0,0,0,0,0,1,1,5,1,56,0,2,e
690,185,0.033957034,39,1,0.25,0.2,1,0,0,0,1,0,0,4,1,1,1,0,0,0,0,4,1,31,1,0,d
691,120,0.011904762,40,0,0.05,0.05,0,0,0,0,1,0,0,5,1,0,0,0,0,1,0,4,1,36,1,2,g
692,192,0.002216312,41,1,0.15,0.15,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,5,1,40,0,0,d
693,167.5,0.363729298,42,1,0.075,0.75,0,0,0,0,1,0,0,5,0,1,1,0,0,0,0,5,1,30,1,0,e
694,275,0.012121212,43,1,0.9,0.9,0,0,0,0,1,0,0,3,1,1,1,0,0,0,0,2,1,43,1,2,e
695,100,0,44,1,0.05,0.05,0,0,0,0,1,0,0,7,1,0,NA,NA,NA,NA,NA,7,1,45,0,1,g
696,77,0,45,1,0.05,0.05,0,0,0,0,1,0,0,5,1,0,1,0,0,0,0,5,1,60,0,3,f
697,145,0.004449388,46,0,0.05,0.05,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,5,1,NA,0,NA,f
698,110,0,47,0,0.05,0.05,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,5,1,38,1,4,d
699,100,0,48,0,0.05,0.05,0,0,0,0,1,0,0,3,0,0,NA,NA,NA,NA,NA,4,1,26,0,0,g
700,100,0,49,0,0.05,0.05,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,5,1,26,1,0,e
701,115,0.086956522,50,0,0.05,0.05,0,0,0,0,1,0,0,6,1,0,NA,NA,NA,NA,NA,3,1,62,1,4,e
702,180,0.229885057,51,0,0.55,0.1,1,0,0,0,1,0,0,3,1,1,NA,NA,NA,NA,NA,4,1,33,1,0,g
703,50,0,52,0,0.05,0.05,0,0,0,0,1,0,0,2,0,1,0,0,1,1,0,2,1,41,1,1,e
704,80,0,53,1,0.75,0.85,0,0,0,0,1,0,0,4,1,0,1,1,0,0,0,6,1,66,0,5,f
705,160,0.065217391,54,0,0.75,0.45,1,0,0,0,1,0,0,2,1,1,NA,NA,NA,NA,NA,2,1,21,1,0,c
706,100,0,55,0,0.05,0.05,0,0,0,0,1,0,0,4,0,0,0,1,1,0,1,6,1,60,1,3,e
707,100,0,56,0,0,0,0,0,0,0,1,0,0,3,0,0,NA,NA,NA,NA,NA,4,1,24,1,0,d
708,240,0,57,1,0.65,0.65,0,0,0,0,1,0,0,6,1,1,1,1,0,0,0,6,1,56,1,3,e
709,95,0,58,0,0.05,0.05,0,0,0,0,1,0,0,5,1,0,1,0,0,0,0,5,1,40,1,2,e
710,265,0.031795947,59,0,0.7,0.8,0,0,0,0,1,1,0,7,1,1,NA,NA,NA,NA,NA,7,1,73,1,1,f
711,145,0.059267241,60,1,0,0.1,0,0,0,0,1,1,0,4,0,1,1,0,0,0,0,4,1,NA,1,4,e
712,70,0,61,0,0.05,0.05,0,0,0,0,1,1,0,5,0,0,0,0,0,1,1,5,1,50,0,2,e
713,192.5,0.096398447,62,0,0.85,0.85,0,0,0,0,1,1,0,5,1,1,0,0,1,1,0,6,1,23,0,0,d
714,155,0.117050691,63,0,0.3,0.55,0,0,0,0,1,1,0,6,1,1,0,0,1,1,1,6,1,28,1,0,e
715,205,0.054587689,64,0,0.55,0.45,1,0,0,0,1,1,0,5,1,1,1,0,0,0,0,4,1,45,1,0,f
716,150,0.008333333,65,0,0.15,0.15,0,0,0,0,1,1,0,5,0,1,1,0,0,0,0,5,1,42,0,0,e
717,102.5,0,66,0,0.025,0.025,0,0,0,0,1,1,0,7,0,0,0,1,1,0,1,6,1,45,0,1,g
718,135,0.069444444,67,0,0.025,0.075,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,3,1,31,0,0,e
719,175,0,68,0,0.05,0.05,0,0,0,0,1,1,0,6,0,1,1,0,0,0,0,6,1,45,0,2,e
720,210,0.015873016,69,0,0.45,0.45,0,0,0,0,1,1,0,3,1,1,0,0,0,1,0,4,1,21,0,0,d
721,100,0.1,70,1,0.2,0.1,1,0,0,0,1,1,0,2,1,0,1,0,1,0,1,4,1,35,1,0,e
722,130,0.095317726,71,1,0.3,0.15,1,0,0,0,1,1,0,4,0,0,1,0,0,0,0,4,1,40,1,4,e
723,100,0,72,1,0.05,0.05,0,0,0,0,1,1,0,6,1,0,1,1,0,0,0,5,1,50,1,0,e
724,100,0,73,0,0.05,0.05,0,0,0,0,1,1,0,5,0,0,NA,NA,NA,NA,NA,5,1,64,1,3,g
725,115,0,74,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,4.5,1,60,1,3,e
726,145,0,75,1,0.05,0.05,0,0,0,0,1,1,0,7,0,1,0,1,0,0,0,5,1,55,1,4,e
727,155,0.549395161,76,1,0.85,0,1,0,0,0,1,1,0,3,1,1,1,0,1,0,0,5,1,26,1,0,e
728,212.5,0.090287277,77,0,0.45,0.65,0,0,0,0,1,1,0,4,0,1,NA,NA,NA,NA,NA,4,1,24,1,0,e
729,130.5,0.050399446,78,0,0.03,0.16,0,0,0,0,1,1,0,3,0,0,NA,NA,NA,NA,NA,4,1,35,1,0,e
730,90,1,79,0,0.05,0.45,0,0,0,0,1,1,0,7,0,0,0,1,1,0,1,7,1,30,1,NA,e
731,65,0,80,1,0.05,0.05,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4,1,30,0,0,e
732,90,0.04059829,81,1,0,0.2,0,0,0,0,1,1,0,5,0,0,1,1,0,0,0,6,1,52,1,1,e
733,215,0.119293712,82,1,0.45,0.9,0,0,0,0,1,1,0,NA,1,1,1,1,0,0,0,5,1,42,1,2,e
734,205,0.007504691,83,0,0.25,0.15,1,0,0,0,1,1,0,5,1,1,1,0,0,0,0,5,1,32,1,1,e
735,75,0,84,1,0.05,0.05,0,0,0,0,1,1,0,5,0,0,1,0,0,0,0,5,1,35,1,0,e
736,165,0.008359456,85,1,0.05,0.05,0,0,0,0,1,1,0,5,0,1,0,1,0,1,1,4,1,27,1,0,d
737,100,0,86,1,0.05,0.05,0,0,0,0,1,1,0,NA,1,0,1,0,0,0,0,1,1,NA,1,NA,d
738,210,0.040974529,87,1,0.45,0.55,0,0,0,0,1,1,0,4,0,1,1,0,0,0,0,4,1,47,0,2,c
739,100,0,88,0,0.05,0.05,0,0,0,0,1,1,0,4,0,0,NA,NA,NA,NA,NA,4,1,49,0,3,f
740,190,0.184210526,89,1,0.3,0.05,1,0,0,0,1,1,0,5,0,1,1,0,0,0,0,6,1,46,1,3,g
741,104,0.06529517,90,0,0.03,0.04,0,0,0,0,1,1,0,5,0,0,NA,NA,NA,NA,NA,4,1,39,0,0,f
742,130,0.155584528,91,1,0.85,0.9,0,0,0,0,1,1,0,NA,1,0,1,0,0,0,0,6,1,38,1,5,
743,100,0.1,92,0,0.05,0.05,0,0,0,0,1,1,0,6,1,0,NA,NA,NA,NA,NA,6,1,35,1,2,e
744,155,0,93,0,0,0,0,0,0,0,1,1,0,7,0,1,NA,NA,NA,NA,NA,7,1,26,1,0,e
745,110,0,94,0,0.05,0.05,0,0,0,0,1,1,0,6,0,0,NA,NA,NA,NA,NA,6,1,53,1,2,g
746,100,0,95,1,0.05,0.05,0,0,0,0,1,1,0,3,0,0,0,0,0,1,1,3,1,NA,0,NA,e
747,140,0.027472528,96,0,0.15,0.1,1,0,0,0,1,1,0,5,1,0,0,0,0,1,1,5,1,32,1,2,c
748,100,0,97,0,0.05,0.05,0,0,0,0,1,1,0,7,1,0,1,0,0,0,0,7,1,47,0,3,g
749,193.5,0.15121447,98,0,0.32,0.02,1,0,0,0,1,1,0,2,1,1,0,0,0,1,0,2,1,31,1,0,e
750,255,0.172941176,99,0,0.85,0.4,1,0,0,0,1,1,0,6,1,1,0,0,1,1,1,7,1,28,1,0,e
751,208,0.098648649,100,0,0.47,0.23,1,0,0,0,1,1,0,7,1,1,NA,NA,NA,NA,NA,6,1,28,1,0,e
752,116,0,101,0,0.58,0.58,0,0,0,0,1,1,0,6,1,0,NA,NA,NA,NA,NA,4,1,43,0,3,g
753,210,0,102,0,0.25,0.15,1,0,0,0,1,1,0,5,1,1,0,1,1,0,1,5,1,34,1,0,e
754,100,0,103,1,0.05,0.05,0,0,0,0,1,1,0,7,0,0,1,0,0,0,0,7,1,45,0,3,e
755,120,0,104,1,0.05,0.05,0,0,0,0,1,1,0,3,0,0,0,1,1,0,1,4,1,33,0,0,g
756,119.5,0.115235302,105,1,0.225,0.62,0,0,0,0,1,1,0,4,1,0,0,0,1,1,1,5,1,62,0,0,e
757,190,0.127894737,106,1,0.25,0.02,1,0,0,0,1,1,0,3,0,1,0,0,1,1,1,5,1,36,1,1,e
758,120,0.046428572,107,1,0.08,0.08,0,0,0,0,1,1,0,2,0,0,0,0,1,1,1,3,1,26,1,0,e
759,180,0.111111111,108,0,0.25,0.05,1,0,0,0,1,1,0,2,1,1,NA,NA,NA,NA,NA,2,1,30,1,0,e
760,130,0,109,1,0.05,0.05,0,0,0,0,1,1,0,4,0,0,0,1,0,0,0,NA,1,44,1,3,g
761,339,0.03678967,110,0,0.87,0.93,0,0,0,0,1,1,0,6,1,1,1,0,0,0,0,6,1,48,0,5,g
762,85,0,111,1,0.05,0.05,0,0,0,0,1,1,0,4,0,0,1,0,0,0,0,6,1,60,1,5,e
763,229,0.083053951,112,0,0.48,0.18,1,0,0,0,1,1,0,5,1,1,0,0,1,1,1,3,1,35,0,0,e
764,100,0.05,113,0,0,0.05,0,0,0,0,1,1,0,5,0,0,0,0,0,0,1,3,1,31,1,0,e
765,110,0.001623377,114,0,0.05,0.05,0,0,0,0,1,1,0,4,1,0,0,0,0,1,1,5,1,35,0,1,f
766,160,0.116071429,115,1,0.25,0.05,1,0,0,0,1,1,0,3,1,1,0,0,1,0,0,4,1,58,1,1,f
767,90,0.305555556,116,0,0.45,0.25,1,0,0,0,1,1,0,4,1,0,NA,NA,NA,NA,NA,4,1,38,1,2,e
768,100,0.094047619,117,0,0.025,0.075,0,0,0,0,1,1,0,5,0,0,0,0,0,1,0,5,1,36,1,2,e
769,230,0.037681159,118,0,0.65,0.55,1,0,0,0,1,0,1,5,1,1,1,0,0,0,0,4,1,21,0,0,e
770,140,0.339285714,119,0,0,0.4,0,0,0,0,1,0,1,5,0,0,0,0,1,1,1,4,1,63,1,2,e
771,135,0.1208577,120,1,0,0.25,0,0,0,0,1,0,1,5,0,0,0,0,0,1,1,7,1,35,1,0,e
772,105,0.120300752,121,1,0.1,0.2,0,0,0,0,1,0,1,NA,1,0,0,0,0,1,0,NA,1,35,0,1,e
773,200,0.023214286,122,1,0.875,0.8,1,0,0,0,1,0,1,7,1,1,1,0,0,0,0,5,1,38,0,0,e
774,200,0,123,1,0.45,0.45,0,0,0,0,1,0,1,5,1,1,0,0,0,1,1,5,1,56,1,0,g
775,100,0.592105263,124,0,0.7,0.1,1,0,0,0,1,0,1,7,1,0,0,1,0,0,1,5,1,53,0,2,g
776,180,0.004761904,125,0,0.25,0.25,0,0,0,0,1,0,1,4,1,1,0,0,0,1,1,4,1,56,1,2,g
777,95,0.034324943,126,0,0,0.05,0,0,0,0,1,0,1,5,1,0,0,0,1,1,0,5,1,69,1,2,f
778,157.5,0.008490218,127,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,1,1,5,1,65,1,2,d
779,120,0.003205129,128,0,0,0,0,0,0,0,1,0,1,5,0,0,0,1,0,1,0,6,1,27,1,0,f
780,287.5,0.042770475,129,1,0.775,0.475,1,0,0,0,1,0,1,6,1,1,1,1,0,0,0,6,1,29,0,0,f
781,260,0.086538462,130,0,0.7,0.85,0,0,0,0,1,0,1,6,1,1,0,0,1,1,1,5,1,24,0,0,d
782,100,0.3,131,1,0.25,0.05,1,0,0,0,1,0,1,2,1,0,1,0,0,0,0,2,1,37,1,1,e
783,100,0,132,1,0.45,0.45,0,0,0,0,1,0,1,5,1,0,1,1,0,0,0,4,1,47,1,3,e
784,125,0.19,133,1,0.5,0.2,1,0,0,0,1,0,1,NA,1,0,0,0,1,1,1,5,1,51,1,2,e
785,186,0.045975007,134,0,0.87,0.78,1,0,0,0,1,0,1,5,1,1,NA,NA,NA,NA,NA,4,1,38,1,0,f
786,100,0.019230769,135,0,0.05,0.03,1,0,0,0,1,0,1,4,0,0,NA,NA,NA,NA,NA,4,1,50,1,0,e
787,150,0.388888889,136,1,0.2,0.7,0,0,0,0,1,0,1,6,1,1,1,0,1,0,0,7,1,45,1,2,e
788,135,0.062253743,137,1,0.35,0.17,1,0,0,0,1,0,1,5,1,0,0,0,0,1,0,5,1,51,0,2,e
789,140,0.018518519,138,1,0.65,0.65,0,0,0,0,1,0,1,6,1,0,NA,NA,NA,NA,NA,5,1,32,1,2,e
790,110,0,139,0,0.02,0.02,0,0,0,0,1,0,1,4,1,0,0,0,0,1,1,4,1,NA,0,1,g
791,205,0.024390244,140,1,0.6,0.65,0,0,0,0,1,0,1,6,1,1,1,0,1,0,0,5,1,37,1,0,e
792,154,0.164285714,141,0,0.28,0,1,0,0,0,1,0,1,5,1,1,NA,NA,NA,NA,NA,5,1,31,1,0,e
793,80,0.247524752,142,1,0.05,0.45,0,0,0,0,1,0,1,5,1,0,0,1,1,0,0,5,1,38,0,0,g
794,120,0.003623189,143,1,0.05,0.05,0,0,0,0,1,0,1,4,1,0,0,0,0,1,0,5,1,38,1,2,g
795,253,0.138622248,144,1,0.58,0.12,1,0,0,0,1,0,1,6,1,1,0,1,0,1,0,6,1,41,1,1,g
796,135,0.025185185,145,0,0.2,0.15,1,0,0,0,1,0,1,4,1,0,NA,NA,NA,NA,NA,5,1,35,1,2,g
797,130,0.120512821,146,0,0.15,0,1,0,0,0,1,0,1,3,0,0,0,0,1,1,0,4,1,36,1,2,e
798,188,0.17537994,147,1,0.32,0.02,1,0,0,0,1,0,1,7,1,1,1,0,0,0,0,6,1,34,1,0,e
799,80,0.028571429,148,1,0.05,0.02,1,0,0,0,1,0,1,5,0,0,0,0,0,1,1,5,1,43,0,3,e
800,165,0.072727272,149,0,0.05,0.15,0,0,0,0,1,0,1,6,1,1,1,1,0,0,0,6,1,40,0,0,e
801,100,0,150,0,0.05,0.05,0,0,0,0,1,0,1,NA,0,0,NA,NA,NA,NA,NA,4,1,36,1,2,e
802,120,0.00203252,151,0,0.05,0.05,0,0,0,0,1,0,1,3,0,0,0,0,1,1,0,6,1,27,0,0,e
803,157,0.105705381,152,1,0.45,0.35,1,0,0,0,1,0,1,4,1,1,1,0,0,0,0,4,1,50,1,3,g
804,100,0,153,1,0.05,0.05,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,1,4,1,38,1,2,e
805,100,0.214285714,154,0,0.05,0.175,0,0,0,0,1,0,1,4,0,0,0,0,0,1,1,4,1,28,1,0,e
806,106,0.058350803,155,0,0.11,0.05,1,0,0,0,1,0,1,5,1,0,0,0,0,1,1,4,1,25,0,0,e
807,123,0.049721866,156,1,0.05,0.02,1,0,0,0,1,0,1,4,0,0,0,0,0,1,1,6,1,27,1,0,e
808,100,0,157,0,0.05,0.05,0,0,0,0,1,0,1,4,0,0,0,0,0,1,1,3,1,29,1,0,e
809,160,0.057765152,158,1,0.1,0.2,0,0,0,0,1,0,1,5,0,1,0,0,0,1,0,5,1,52,0,0,d
810,160,0.463263359,159,1,0.85,0.08,1,0,0,0,1,0,1,3,1,1,0,1,0,1,0,5,1,37,0,0,g
811,170,0.001089324,160,1,0.2,0.15,1,0,0,0,1,0,1,3,1,1,1,0,0,0,0,6,1,30,1,0,e
812,65,0.040723982,161,0,0,0.15,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,2,1,63,0,2,d
813,118,0.03103676,162,0,0.01,0.05,0,0,0,0,1,0,1,4,0,0,NA,NA,NA,NA,NA,4,1,70,1,3,g
814,190,0,163,1,0.55,0.55,0,0,0,0,1,0,1,6,1,1,1,0,0,0,0,6,1,35,1,2,e
815,165,0.029885057,164,1,0.17,0.13,1,0,0,0,1,0,1,5,0,1,1,0,1,0,0,6,1,34,0,0,g
816,130,0,165,1,0.05,0.05,0,0,0,0,1,0,1,5,0,0,1,0,0,0,0,4,1,47,0,2,e
817,100,0,166,0,0.05,0.05,0,0,0,0,1,0,1,7,0,0,0,1,0,0,1,6,1,39,1,2,e
818,110,NA,167,0,0.05,NA,NA,0,0,0,1,0,1,6,0,0,0,0,1,1,1,NA,1,23,1,0,d
819,125,0,168,1,0,0,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,NA,1,54,1,11,f
820,142,0.115657133,169,0,0.04,0.15,0,0,0,0,1,0,1,4,0,1,NA,NA,NA,NA,NA,3,1,49,1,2,g
821,125,0.02,170,1,0.05,0.05,0,0,0,0,1,0,1,5,0,0,0,0,1,1,1,3,1,41,1,2,e
822,192,0.266129033,171,1,0.75,0.23,1,0,0,0,1,0,1,5,1,1,0,1,0,0,0,7,1,34,1,0,e
823,134,0,172,1,0.17,0.17,0,0,0,0,1,0,1,4,1,0,0,0,0,1,1,5,1,35,1,3,e
824,180,0.045751634,173,1,0.15,0.35,0,0,0,0,1,0,1,5,0,1,0,1,0,0,0,5,1,48,1,3,e
825,180,0.287878788,174,0,0.55,0,1,0,0,0,1,0,1,6,1,1,0,0,1,1,1,6,1,59,1,2,g
826,100,0,175,1,0.05,0.05,0,0,0,0,1,0,1,7,1,0,0,1,0,0,0,7,1,65,1,4,e
827,157.5,0.047619048,176,0,0.15,0.075,1,0,0,0,1,0,1,3,1,1,0,0,1,1,1,5,1,52,1,2,e
828,145,0.05,177,1,0.05,0,1,0,0,0,1,0,1,6,0,1,1,0,0,0,0,3,1,45,1,3,g
829,121,0.001113651,178,0,0.02,0.03,0,0,0,0,1,0,1,5,0,0,NA,NA,NA,NA,NA,6,1,39,1,0,e
830,162,0.022927689,179,0,0.45,0.45,0,0,0,0,1,0,1,6,1,1,NA,NA,NA,NA,NA,6,1,46,1,2,e
831,150,0.242424242,180,0,0.45,0.05,1,0,0,0,1,0,1,2,1,1,0,0,1,1,1,4,1,34,0,0,g
832,157,0.066666667,181,0,0.05,0.05,0,0,0,0,1,0,1,3,0,1,0,1,0,1,0,4,1,26,0,0,e
833,277,0.050813978,182,0,0.75,0.85,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,3,1,28,0,0,e
834,179,0.003093651,183,1,0.57,0.6,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,30,1,0,e
835,185,0.027027027,184,1,0.15,0.1,1,0,0,0,1,0,1,5,0,1,0,0,0,1,0,6,1,55,1,2,g
836,149.5,0.051813472,185,0,0.05,0,1,0,0,0,1,0,1,4,0,1,1,0,0,0,0,2,1,51,1,1,g
837,144.5,0.022304109,186,1,0.295,0.2,1,0,0,0,1,0,0,5,1,1,1,0,0,0,0,5,1,50,1,3,e
838,136.5,0.077542555,187,0,0.075,0.18,0,0,0,0,1,1,0,5,0,0,0,0,1,1,1,4,1,67,1,2,g
839,129,0.002683363,188,0,0.145,0.15,0,0,0,0,1,1,0,5,0,0,0,0,0,1,1,5,1,45,1,1,g
840,100,0.10959596,189,1,0.1,0.01,1,0,0,0,1,0,0,5,1,0,0,0,0,1,1,6,1,30,1,0,e
841,150,0,190,1,0.05,0.05,0,0,0,0,1,1,0,6,0,1,0,0,0,1,1,6,1,30,1,0,e
842,130,0.070512821,191,1,0.15,0.05,1,0,0,0,1,0,0,3,1,0,1,1,0,0,0,3,1,59,1,2,f
843,100,0,192,0,0.1,0.1,0,0,0,0,1,0,1,5,1,0,NA,NA,NA,NA,NA,5,1,69,0,0,f
844,100,0,193,0,0,0,0,0,0,0,1,0,0,6,0,0,NA,NA,NA,NA,NA,6,1,59,1,1,e
845,100,0,194,1,0.25,0.25,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,2,1,57,1,0,e
846,166,0.004275165,195,0,0.05,0.07,0,0,0,0,1,0,1,5,0,1,NA,NA,NA,NA,NA,5,1,45,1,0,e
847,210,0.021428571,196,0,0.85,0.85,0,0,0,0,1,0,0,4,1,1,NA,NA,NA,NA,NA,4,1,49,0,2,e
848,250,0.007647059,197,1,0.925,0.925,0,0,0,0,1,0,0,5,1,1,1,0,0,0,0,4,1,NA,0,NA,g
849,170,0.004621849,198,0,0.225,0.225,0,0,0,0,1,0,0,4,0,1,0,0,0,1,1,4,1,61,1,1,e
850,305,0.302868852,199,1,0.95,0,1,0,0,0,1,0,0,6,1,1,1,0,0,0,0,6,1,NA,0,2,e
851,45,0.004273504,200,0,0.125,0.075,1,0,0,0,1,0,0,3,1,1,1,0,0,0,0,4,1,34,1,2,f
852,160,0.017045455,201,0,0.05,0,1,0,0,0,1,0,0,5,0,1,0,0,0,1,1,7,1,48,0,0,g
853,100,0,202,1,0.05,0.05,0,0,0,0,1,1,0,4,0,0,0,0,0,1,1,4,1,57,1,1,e
854,100,0,203,0,0.2,0.2,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,1,5,1,52,0,3,f
855,100,0,204,1,0.45,0.45,0,0,0,0,1,0,0,5,1,0,0,1,1,0,1,5,1,NA,1,NA,g
856,100,0.1,205,0,0.8,0.7,1,0,0,0,1,0,0,6,1,0,NA,NA,NA,NA,NA,4,1,48,1,2,g
857,125,0,206,0,0.45,0.45,0,0,0,0,1,0,0,2,1,0,NA,NA,NA,NA,NA,NA,1,69,0,4,g
858,100,0,207,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,3,1,45,1,3,e
859,95,0,208,0,0.05,0.05,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,5,1,35,0,0,e
860,230,0.028132993,209,0,0.15,0.05,1,0,0,0,1,0,1,5,0,1,0,0,0,1,1,5,1,55,1,1,g
861,120,0.034313725,210,0,0.05,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,1,2,1,56,1,2,g
862,160,0.041666667,211,0,0.55,0.55,0,0,0,0,1,1,0,6,1,1,NA,NA,NA,NA,NA,6,1,25,1,0,e
863,110,0.090909091,212,1,0.05,0.05,0,0,0,0,1,1,0,NA,0,0,1,0,0,0,0,5,1,55,1,4,g
864,160,0,213,0,0.25,0.25,0,0,0,0,1,1,0,5,0,1,0,0,0,1,1,5,1,64,0,2,f
865,170,0.015212982,214,1,0.1,0.1,0,0,0,0,1,1,0,5,0,1,0,0,0,1,1,4,1,29,1,NA,e
866,100,0.03,215,1,0.05,0.02,1,0,0,0,1,1,0,5,0,0,0,0,0,1,1,5,1,28,1,0,e
